,64,128,256,512,1024,2048
4,0.6362154921790548,0.6631109273278472,0.6781419622769727,0.6589260814847672,0.6786530838900864,0.6761655294537888
5,0.6701602372453237,0.6930032070082635,0.7005868141082688,0.705867626031426,0.6960224007621424,0.7112197829805853
6,0.6595282492713657,0.7015811886258637,0.7148465460366621,0.7176722063653702,0.7146922133864121,0.7201741932310015
7,0.6624168431216312,0.6763044310958557,0.7013649101495956,0.694129415101515,0.7144244630208867,0.7148415697175934
8,0.5758871038712027,0.6316439936480484,0.6593260788598244,0.672984712712288,0.683637473103615,0.6938602154821352
9,0.4218716502257433,0.4805783805141102,0.5201305231148613,0.5212358374446459,0.5311113510116384,0.5369427299719478
10,0.34036594384555074,0.39859992973826747,0.42436993447223625,0.421505580467985,0.4447937172573533,0.44561155718433365
11,0.3372679086494339,0.411923447135569,0.43168755438936834,0.43813961843350574,0.4660632629798078,0.4598132506647747
12,0.36964192608175744,0.41377102861371945,0.4242384335887554,0.45286284547729544,0.4627366106933045,0.44212308538050027
