,64,128,256,512,1024,2048
4,25.071271342798482,25.227854347252322,25.721546812469988,25.438882821544485,25.517828010401978,25.705713322543726
5,25.51083191619357,25.799640412886127,25.770098032250317,25.970815587957606,25.71005558269765,25.802048482339362
6,25.46591365379477,25.88391763633961,25.939539384794948,25.806059096636037,25.781880051641902,25.82265948301176
7,25.346610443104627,25.58910792369857,25.68739696724949,25.592007560803196,25.724991320563397,25.672964579589657
8,23.948817711703217,24.705137901451543,25.04803937663614,25.228045310546236,25.19282261829205,25.423416728463483
9,21.72995430230216,22.704302686550353,22.959736718132536,23.0682065115543,23.157730915392968,23.34585080663146
10,20.378356684153175,21.24204259840191,21.58523135066308,21.647051669395708,21.846766372238534,21.795953939485674
11,20.72271865725203,21.521879354673004,21.788937262043007,21.934010143361466,22.275619113953724,22.200669183516347
12,21.095001596414388,21.440514456727875,21.73016734459217,22.125579419269744,22.15214620732869,21.90700202401426
